Date,gross_ret,net_ret,cost,turnover,regime,ann_vol
2016-04-04,-0.010788421153291806,-0.012421370160909048,0.0016329490076172422,2.5051273871304534,low,0.08053722499989946
2016-04-05,-0.01836218301926657,-0.02000155209458498,0.0016393690753184105,2.530502700096194,low,0.08132629827201113
2016-04-06,-0.020225129858606708,-0.021741627614402043,0.001516497755795333,2.2897326407852727,low,0.08507445310567302
2016-04-07,0.0014989209559983523,-9.015129598167007e-05,0.0015890722519800223,2.404157504550776,low,0.08668585241906641
2016-04-08,0.002109747325963252,7.427497555603096e-05,0.002035472350407221,2.9700492420791718,low,0.10138861439312774
2016-04-11,-0.007246304471386019,-0.009397884198812285,0.0021515797274262666,3.246027214120261,low,0.10155197955305449
2016-04-12,-0.0017723605724621924,-0.003306354311263889,0.0015339937388016962,2.2667755279009367,low,0.09303569230664657
2016-04-13,-0.005960076098380123,-0.007600722306643853,0.00164064620826373,2.4013233605632327,low,0.09539301404316967
2016-04-14,-0.006303961186196695,-0.007940320322474992,0.001636359136278298,2.435587795275025,low,0.1010875555776966
2016-04-15,0.006037055700708414,0.004358596758690621,0.0016784589420177937,2.5349874486759676,low,0.10082142105459847
2016-04-18,-0.005051785092178222,-0.007193913566999678,0.0021421284748214552,3.176791804170771,low,0.10065925670348784
2016-04-19,-0.004138335129281428,-0.005783500990553033,0.001645165861271605,2.4531611579115573,low,0.1015840434562902
2016-04-20,-0.0036842139741696954,-0.005659082931761173,0.001974868957591477,2.979746150838826,low,0.10153903542349184
2016-04-21,-0.007706379012334878,-0.009530021313495533,0.001823642301160655,2.7256764089495653,low,0.10127932465197731
2016-04-22,0.025153928154592116,0.023305732672106838,0.0018481954824852767,2.715922838243864,low,0.10198275455234339
2016-04-25,0.003377669569719315,0.0009024885481824976,0.0024751810215368174,3.614476781780504,low,0.10388023970968113
2016-04-26,0.006363682945217213,0.004322524089810497,0.002041158855406716,2.96223069054646,low,0.10369308351091017
2016-04-27,-0.006577527626386311,-0.00876704014182928,0.0021895125154429685,3.2317609966070657,low,0.10038566093932412
2016-04-28,-0.008092305098750639,-0.00997300255612947,0.0018806974573788307,2.687102584826899,low,0.0985680276573694
2016-04-29,-0.02424162536471096,-0.02637641789674875,0.0021347925320377905,2.956569056082881,low,0.10700467136672928
2016-05-02,-0.017289272394613725,-0.0191318569728085,0.001842584578194775,2.480231258195978,low,0.10153952703187019
2016-05-03,0.012984542670234725,0.011425360917720714,0.0015591817525140103,2.2466930417351163,low,0.1073025059243963
2016-05-04,-0.012728260286272818,-0.01508264415649835,0.0023543838702255316,3.2967946192566893,low,0.10976913462654649
2016-05-05,-0.01572018786198518,-0.017215174400831628,0.001494986538846447,2.143199622713878,low,0.10094007215221373
2016-05-06,0.007294359081490986,0.005704200805034584,0.0015901582764564024,2.2755763090665324,low,0.09274560580524095
2016-05-09,0.003268228613749297,0.0009959965971773174,0.0022722320165719794,3.1302581287917315,low,0.09576962131743755
2016-05-10,-0.0023261597697060423,-0.004496710823007278,0.002170551053301235,3.0533121163284926,low,0.09466302856646357
2016-05-11,-0.012981562347796977,-0.015095686045756463,0.0021141236979594857,3.057345094286854,low,0.09980661658410618
2016-05-12,0.0028640742661160358,0.0013696198870655175,0.0014944543790505183,2.1481851969207097,low,0.09762759569288623
2016-05-13,0.03188565416244887,0.02981146953101157,0.002074184631437301,2.8763697497029828,low,0.09714843890435837
2016-05-16,-0.019661374638785478,-0.022470056272362544,0.002808681633577066,3.581779729702089,low,0.09736219350790169
2016-05-17,-0.001280310929507094,-0.00316116217462327,0.001880851245116176,2.3601828225526207,low,0.09991326918233458
2016-05-18,-0.013480610196777132,-0.015398932945157151,0.0019183227483800201,2.7195675409594204,low,0.10492547957983978
2016-05-19,0.017725997605519878,0.016102711283007543,0.0016232863225123335,2.2901239180803747,low,0.10589155964804203
2016-05-20,-0.0024272567825574095,-0.004720431880222154,0.002293175097664744,3.097243563780083,low,0.10587705565340555
2016-05-23,0.0037795813786494496,0.0015823981405228517,0.002197183238126598,3.079417897323543,low,0.10699875180841316
2016-05-24,6.837907262647783e-06,-0.0022525845447943383,0.002259422452056986,3.207571638073858,low,0.10738670532309572
2016-05-25,-0.0012291067711263936,-0.0032227475522686707,0.0019936407811422772,2.9210924522895554,low,0.11969629577902248
